Datetime,Open,High,Low,Close,Adj Close,Volume
2020-09-23 00:00:00+00:00,23245.890625,23273.9296875,23219.939453125,23219.939453125,23219.939453125,0
2020-09-23 00:05:00+00:00,23218.099609375,23237.1796875,23204.490234375,23236.509765625,23236.509765625,0
2020-09-23 00:10:00+00:00,23240.2109375,23249.5390625,23213.890625,23214.7890625,23214.7890625,0
2020-09-23 00:15:00+00:00,23218.640625,23249.51953125,23218.640625,23237.669921875,23237.669921875,0
2020-09-23 00:20:00+00:00,23237.69921875,23239.2109375,23220.109375,23236.259765625,23236.259765625,0
2020-09-23 00:25:00+00:00,23235.240234375,23241.58984375,23224.80078125,23235.099609375,23235.099609375,0
2020-09-23 00:30:00+00:00,23235.98046875,23257.990234375,23230.509765625,23249.140625,23249.140625,0
2020-09-23 00:35:00+00:00,23248.849609375,23251.640625,23232.9609375,23234.109375,23234.109375,0
2020-09-23 00:40:00+00:00,23234.470703125,23251.44921875,23234.470703125,23251.44921875,23251.44921875,0
2020-09-23 00:45:00+00:00,23253.9296875,23262.580078125,23224.390625,23230.830078125,23230.830078125,0
2020-09-23 00:50:00+00:00,23230.990234375,23233.369140625,23205.740234375,23211.9296875,23211.9296875,0
2020-09-23 00:55:00+00:00,23211.669921875,23224.0390625,23192.650390625,23192.650390625,23192.650390625,0
2020-09-23 01:00:00+00:00,23190.119140625,23191.970703125,23173.490234375,23180.109375,23180.109375,0
2020-09-23 01:05:00+00:00,23179.9609375,23188.779296875,23173.169921875,23187.44921875,23187.44921875,0
2020-09-23 01:10:00+00:00,23187.4609375,23190.75,23178.3203125,23187.58984375,23187.58984375,0
2020-09-23 01:15:00+00:00,23187.55078125,23197.73046875,23184.6796875,23189.33984375,23189.33984375,0
2020-09-23 01:20:00+00:00,23188.0390625,23191.26953125,23172.80078125,23172.80078125,23172.80078125,0
2020-09-23 01:25:00+00:00,23173.130859375,23173.130859375,23154.44921875,23165.94921875,23165.94921875,0
2020-09-23 01:30:00+00:00,23164.2109375,23181.640625,23157.5703125,23181.640625,23181.640625,0
2020-09-23 01:35:00+00:00,23182.509765625,23203.279296875,23182.509765625,23200.08984375,23200.08984375,0
2020-09-23 01:40:00+00:00,23200.5703125,23203.05078125,23190.939453125,23192.890625,23192.890625,0
2020-09-23 01:45:00+00:00,23191.689453125,23205.939453125,23188.509765625,23205.939453125,23205.939453125,0
2020-09-23 01:50:00+00:00,23206.900390625,23211.830078125,23200.7890625,23211.5390625,23211.5390625,0
2020-09-23 01:55:00+00:00,23211.560546875,23231.5,23210.990234375,23228.119140625,23228.119140625,0
2020-09-23 02:00:00+00:00,23225.6796875,23231.330078125,23221.08984375,23224.0390625,23224.0390625,0
2020-09-23 02:05:00+00:00,23222.83984375,23223.740234375,23213.69921875,23215.609375,23215.609375,0
2020-09-23 02:10:00+00:00,23215.849609375,23226.130859375,23212.94921875,23223.009765625,23223.009765625,0
2020-09-23 02:15:00+00:00,23221.830078125,23233.91015625,23221.30078125,23230.990234375,23230.990234375,0
2020-09-23 02:20:00+00:00,23230.640625,23233.609375,23216.3203125,23216.3203125,23216.3203125,0
2020-09-23 02:25:00+00:00,23216.44921875,23224.890625,23215.01953125,23224.3203125,23224.3203125,0
2020-09-23 02:30:00+00:00,23222.689453125,23222.689453125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 02:35:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 02:40:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 02:45:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 02:50:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 02:55:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:00:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:05:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:10:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:15:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:20:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:25:00+00:00,23220.330078125,23220.330078125,23220.330078125,23220.330078125,23220.330078125,0
2020-09-23 03:30:00+00:00,23255.44921875,23291.5,23254.720703125,23272.490234375,23272.490234375,0
2020-09-23 03:35:00+00:00,23276.44921875,23281.619140625,23269.630859375,23271.599609375,23271.599609375,0
2020-09-23 03:40:00+00:00,23270.23046875,23282.3203125,23265.98046875,23281.3203125,23281.3203125,0
2020-09-23 03:45:00+00:00,23280.4609375,23283.4609375,23266.939453125,23283.4609375,23283.4609375,0
2020-09-23 03:50:00+00:00,23283.369140625,23287.189453125,23276.060546875,23277.9296875,23277.9296875,0
2020-09-23 03:55:00+00:00,23277.130859375,23282.490234375,23273.419921875,23282.150390625,23282.150390625,0
2020-09-23 04:00:00+00:00,23282.009765625,23282.0390625,23273.330078125,23277.2109375,23277.2109375,0
2020-09-23 04:05:00+00:00,23277.0703125,23283.76953125,23275.58984375,23283.099609375,23283.099609375,0
2020-09-23 04:10:00+00:00,23282.720703125,23283.08984375,23275.08984375,23275.08984375,23275.08984375,0
2020-09-23 04:15:00+00:00,23275.41015625,23287.41015625,23262.55078125,23262.55078125,23262.55078125,0
2020-09-23 04:20:00+00:00,23261.939453125,23270.400390625,23261.890625,23268.630859375,23268.630859375,0
2020-09-23 04:25:00+00:00,23268.48046875,23270.880859375,23264.390625,23266.419921875,23266.419921875,0
2020-09-23 04:30:00+00:00,23266.580078125,23270.240234375,23260.669921875,23267.25,23267.25,0
2020-09-23 04:35:00+00:00,23268.19921875,23272.51953125,23267.48046875,23272.060546875,23272.060546875,0
2020-09-23 04:40:00+00:00,23272.029296875,23274.80078125,23266.470703125,23267.3203125,23267.3203125,0
2020-09-23 04:45:00+00:00,23267.91015625,23267.9296875,23257.619140625,23257.619140625,23257.619140625,0
2020-09-23 04:50:00+00:00,23257.189453125,23258.30078125,23251.419921875,23252.0703125,23252.0703125,0
2020-09-23 04:55:00+00:00,23251.66015625,23256.5703125,23248.849609375,23253.720703125,23253.720703125,0
2020-09-23 05:00:00+00:00,23253.509765625,23266.7109375,23253.509765625,23263.470703125,23263.470703125,0
2020-09-23 05:05:00+00:00,23261.98046875,23281.490234375,23261.98046875,23275.150390625,23275.150390625,0
2020-09-23 05:10:00+00:00,23275.30078125,23275.859375,23270.310546875,23273.849609375,23273.849609375,0
2020-09-23 05:15:00+00:00,23273.689453125,23273.689453125,23267.58984375,23270.98046875,23270.98046875,0
2020-09-23 05:20:00+00:00,23271.580078125,23287.119140625,23271.580078125,23284.880859375,23284.880859375,0
