Datetime,Open,High,Low,Close,Adj Close,Volume
2020-09-20 22:00:00+00:00,1957.300048828125,1958.300048828125,1945.5,1957.0,1957.0,483
2020-09-20 22:05:00+00:00,1956.800048828125,1957.0,1954.0999755859373,1954.5,1954.5,752
2020-09-20 22:10:00+00:00,1954.5,1954.9000244140625,1952.5,1953.0999755859373,1953.0999755859373,382
2020-09-20 22:15:00+00:00,1953.199951171875,1954.699951171875,1952.699951171875,1953.5,1953.5,447
2020-09-20 22:20:00+00:00,1953.5,1954.699951171875,1953.199951171875,1953.9000244140625,1953.9000244140625,167
2020-09-20 22:25:00+00:00,1954.0999755859373,1954.699951171875,1954.0,1954.5999755859373,1954.5999755859373,54
2020-09-20 22:30:00+00:00,1954.5999755859373,1955.0,1953.9000244140625,1954.5,1954.5,135
2020-09-20 22:35:00+00:00,1954.5,1955.5,1954.0999755859373,1955.300048828125,1955.300048828125,197
2020-09-20 22:40:00+00:00,1955.4000244140625,1956.0,1955.0,1955.4000244140625,1955.4000244140625,176
2020-09-20 22:45:00+00:00,1955.300048828125,1956.9000244140625,1955.300048828125,1956.0999755859373,1956.0999755859373,298
2020-09-20 22:50:00+00:00,1956.0,1956.800048828125,1955.800048828125,1956.4000244140625,1956.4000244140625,85
2020-09-20 22:55:00+00:00,1956.4000244140625,1956.800048828125,1956.300048828125,1956.5999755859373,1956.5999755859373,92
2020-09-20 23:00:00+00:00,1956.5999755859373,1956.699951171875,1955.5999755859373,1956.199951171875,1956.199951171875,162
2020-09-20 23:05:00+00:00,1956.199951171875,1956.5999755859373,1955.300048828125,1955.5,1955.5,132
2020-09-20 23:10:00+00:00,1955.699951171875,1957.0,1955.4000244140625,1956.9000244140625,1956.9000244140625,114
2020-09-20 23:15:00+00:00,1957.0,1957.0999755859373,1956.199951171875,1956.699951171875,1956.699951171875,155
2020-09-20 23:20:00+00:00,1956.5999755859373,1957.0,1956.300048828125,1956.9000244140625,1956.9000244140625,98
2020-09-20 23:25:00+00:00,1957.0,1957.5999755859373,1956.5999755859373,1957.5,1957.5,162
2020-09-20 23:30:00+00:00,1957.4000244140625,1957.4000244140625,1956.699951171875,1957.0,1957.0,76
