Datetime,Open,High,Low,Close,Adj Close,Volume
2020-09-21 07:00:00+00:00,12998.900390625,12998.900390625,12975.8095703125,12979.2099609375,12979.2099609375,0
2020-09-21 07:05:00+00:00,12979.2099609375,12994.6201171875,12938.4296875,12938.4296875,12938.4296875,0
2020-09-21 07:10:00+00:00,12938.4501953125,12942.25,12920.9501953125,12928.830078125,12928.830078125,0
2020-09-21 07:15:00+00:00,12928.7802734375,12933.5,12913.4697265625,12930.509765625,12930.509765625,0
2020-09-21 07:20:00+00:00,12930.7197265625,12933.240234375,12868.4404296875,12869.26953125,12869.26953125,0
2020-09-21 07:25:00+00:00,12868.990234375,12900.580078125,12864.419921875,12900.2900390625,12900.2900390625,0
2020-09-21 07:30:00+00:00,12899.830078125,12903.1103515625,12842.33984375,12846.9404296875,12846.9404296875,0
2020-09-21 07:35:00+00:00,12846.9404296875,12852.4599609375,12836.3896484375,12840.9404296875,12840.9404296875,0
2020-09-21 07:40:00+00:00,12841.26953125,12852.169921875,12836.08984375,12850.3798828125,12850.3798828125,0
2020-09-21 07:45:00+00:00,12850.98046875,12853.0,12838.25,12840.009765625,12840.009765625,0
2020-09-21 07:50:00+00:00,12840.4599609375,12841.6796875,12792.259765625,12798.9501953125,12798.9501953125,0
2020-09-21 07:55:00+00:00,12799.1298828125,12825.849609375,12795.1103515625,12824.2099609375,12824.2099609375,0
2020-09-21 08:00:00+00:00,12824.2099609375,12830.51953125,12812.150390625,12823.91015625,12823.91015625,0
2020-09-21 08:05:00+00:00,12823.9501953125,12824.0400390625,12799.9599609375,12800.240234375,12800.240234375,0
2020-09-21 08:10:00+00:00,12800.240234375,12802.1298828125,12790.6201171875,12796.1796875,12796.1796875,0
2020-09-21 08:15:00+00:00,12796.2900390625,12799.25,12783.8701171875,12784.7998046875,12784.7998046875,0
2020-09-21 08:20:00+00:00,12784.83984375,12788.1201171875,12779.8701171875,12782.1201171875,12782.1201171875,0
2020-09-21 08:25:00+00:00,12782.2001953125,12790.75,12770.419921875,12788.41015625,12788.41015625,0
2020-09-21 08:30:00+00:00,12788.41015625,12791.75,12771.76953125,12787.16015625,12787.16015625,0
2020-09-21 08:35:00+00:00,12787.2900390625,12790.9404296875,12780.9296875,12789.66015625,12789.66015625,0
2020-09-21 08:40:00+00:00,12789.5703125,12792.83984375,12744.3896484375,12754.169921875,12754.169921875,0
2020-09-21 08:45:00+00:00,12754.0498046875,12754.0498046875,12728.169921875,12734.0,12734.0,0
2020-09-21 08:50:00+00:00,12734.4501953125,12737.0498046875,12722.7099609375,12734.9697265625,12734.9697265625,0
2020-09-21 08:55:00+00:00,12734.919921875,12749.2099609375,12730.33984375,12747.23046875,12747.23046875,0
2020-09-21 09:00:00+00:00,12747.23046875,12755.1796875,12744.580078125,12753.66015625,12753.66015625,0
2020-09-21 09:05:00+00:00,12753.66015625,12771.7900390625,12753.01953125,12769.259765625,12769.259765625,0
2020-09-21 09:10:00+00:00,12769.259765625,12801.5,12769.259765625,12795.6298828125,12795.6298828125,0
2020-09-21 09:15:00+00:00,12795.66015625,12808.91015625,12789.8603515625,12808.3203125,12808.3203125,0
2020-09-21 09:20:00+00:00,12808.400390625,12810.6298828125,12788.5498046875,12790.8603515625,12790.8603515625,0
2020-09-21 09:25:00+00:00,12790.900390625,12794.5,12765.76953125,12768.1298828125,12768.1298828125,0
2020-09-21 09:30:00+00:00,12768.1796875,12768.259765625,12733.5302734375,12735.080078125,12735.080078125,0
2020-09-21 09:35:00+00:00,12735.1396484375,12742.73046875,12726.830078125,12729.6201171875,12729.6201171875,0
2020-09-21 09:40:00+00:00,12729.6201171875,12739.7197265625,12726.7900390625,12729.16015625,12729.16015625,0
2020-09-21 09:45:00+00:00,12729.3798828125,12731.8896484375,12718.490234375,12727.08984375,12727.08984375,0
2020-09-21 09:50:00+00:00,12727.08984375,12741.9599609375,12716.8798828125,12741.2197265625,12741.2197265625,0
2020-09-21 09:55:00+00:00,12741.099609375,12741.8095703125,12710.73046875,12715.1298828125,12715.1298828125,0
2020-09-21 10:00:00+00:00,12715.2802734375,12718.1396484375,12694.1201171875,12701.990234375,12701.990234375,0
2020-09-21 10:05:00+00:00,12701.990234375,12705.4697265625,12694.3701171875,12697.66015625,12697.66015625,0
2020-09-21 10:10:00+00:00,12696.8203125,12696.8203125,12676.73046875,12681.7099609375,12681.7099609375,0
2020-09-21 10:15:00+00:00,12681.2802734375,12685.0703125,12665.9599609375,12678.169921875,12678.169921875,0
2020-09-21 10:20:00+00:00,12678.1201171875,12698.2001953125,12670.830078125,12697.849609375,12697.849609375,0
2020-09-21 10:25:00+00:00,12698.169921875,12698.73046875,12679.7900390625,12682.0302734375,12682.0302734375,0
2020-09-21 10:30:00+00:00,12682.0302734375,12707.990234375,12682.0302734375,12707.990234375,12707.990234375,0
2020-09-21 10:35:00+00:00,12708.099609375,12708.8095703125,12700.0,12701.259765625,12701.259765625,0
2020-09-21 10:40:00+00:00,12700.990234375,12700.990234375,12679.5703125,12684.08984375,12684.08984375,0
2020-09-21 10:45:00+00:00,12684.08984375,12690.6396484375,12678.4404296875,12685.849609375,12685.849609375,0
2020-09-21 10:50:00+00:00,12685.75,12694.740234375,12681.26953125,12694.240234375,12694.240234375,0
2020-09-21 10:55:00+00:00,12694.2001953125,12697.98046875,12681.7998046875,12687.1201171875,12687.1201171875,0
2020-09-21 11:00:00+00:00,12689.5302734375,12701.2802734375,12684.240234375,12685.9404296875,12685.9404296875,0
2020-09-21 11:05:00+00:00,12686.009765625,12694.16015625,12682.0400390625,12683.240234375,12683.240234375,0
2020-09-21 11:10:00+00:00,12683.240234375,12698.7099609375,12683.0,12698.7099609375,12698.7099609375,0
2020-09-21 11:15:00+00:00,12698.7900390625,12699.2802734375,12690.669921875,12692.669921875,12692.669921875,0
2020-09-21 11:20:00+00:00,12692.75,12697.7197265625,12685.8896484375,12687.73046875,12687.73046875,0
2020-09-21 11:25:00+00:00,12687.58984375,12687.58984375,12673.58984375,12674.51953125,12674.51953125,0
2020-09-21 11:30:00+00:00,12674.919921875,12685.759765625,12671.9697265625,12675.240234375,12675.240234375,0
2020-09-21 11:35:00+00:00,12675.349609375,12684.0400390625,12673.8798828125,12681.2802734375,12681.2802734375,0
2020-09-21 11:40:00+00:00,12680.919921875,12691.669921875,12675.650390625,12687.8095703125,12687.8095703125,0
2020-09-21 11:45:00+00:00,12687.9697265625,12696.3095703125,12683.75,12696.080078125,12696.080078125,0
2020-09-21 11:50:00+00:00,12696.1298828125,12710.8798828125,12696.1298828125,12710.6201171875,12710.6201171875,0
2020-09-21 11:55:00+00:00,12710.6201171875,12732.0302734375,12710.580078125,12730.0498046875,12730.0498046875,0
2020-09-21 12:00:00+00:00,12730.0498046875,12731.2099609375,12722.4501953125,12722.4501953125,12722.4501953125,0
2020-09-21 12:05:00+00:00,12721.3896484375,12727.900390625,12694.900390625,12694.919921875,12694.919921875,0
2020-09-21 12:10:00+00:00,12694.650390625,12702.6796875,12694.4697265625,12700.5498046875,12700.5498046875,0
2020-09-21 12:15:00+00:00,12700.759765625,12724.259765625,12699.16015625,12724.259765625,12724.259765625,0
2020-09-21 12:20:00+00:00,12724.3603515625,12724.3603515625,12701.2099609375,12702.08984375,12702.08984375,0
2020-09-21 12:25:00+00:00,12702.08984375,12715.3203125,12698.3701171875,12701.1103515625,12701.1103515625,0
2020-09-21 12:30:00+00:00,12701.1396484375,12701.8203125,12682.330078125,12682.3701171875,12682.3701171875,0
2020-09-21 12:35:00+00:00,12682.3701171875,12698.2099609375,12681.8896484375,12694.830078125,12694.830078125,0
2020-09-21 12:40:00+00:00,12694.830078125,12696.330078125,12674.75,12675.08984375,12675.08984375,0
2020-09-21 12:45:00+00:00,12675.6796875,12691.2001953125,12675.6796875,12690.51953125,12690.51953125,0
2020-09-21 12:50:00+00:00,12690.6298828125,12697.98046875,12688.1103515625,12696.6396484375,12696.6396484375,0
2020-09-21 12:55:00+00:00,12696.6396484375,12710.7802734375,12696.0703125,12709.4404296875,12709.4404296875,0
2020-09-21 13:00:00+00:00,12709.4404296875,12711.3798828125,12700.2802734375,12709.0595703125,12709.0595703125,0
2020-09-21 13:05:00+00:00,12709.0595703125,12709.0595703125,12685.2099609375,12685.5,12685.5,0
2020-09-21 13:10:00+00:00,12685.4501953125,12710.58984375,12684.1103515625,12708.7900390625,12708.7900390625,0
2020-09-21 13:15:00+00:00,12708.4599609375,12715.7802734375,12704.5302734375,12707.9697265625,12707.9697265625,0
2020-09-21 13:20:00+00:00,12707.76953125,12707.919921875,12692.3095703125,12692.5595703125,12692.5595703125,0
2020-09-21 13:25:00+00:00,12691.509765625,12708.1904296875,12689.4599609375,12707.01953125,12707.01953125,0
2020-09-21 13:30:00+00:00,12706.4501953125,12706.490234375,12678.83984375,12679.4599609375,12679.4599609375,0
2020-09-21 13:35:00+00:00,12664.900390625,12666.009765625,12630.16015625,12632.1298828125,12632.1298828125,0
