Datetime,Open,High,Low,Close,Adj Close,Volume
2020-09-18 22:00:00+00:00,10944.427734375,10956.376953125,10944.427734375,10955.1796875,10955.1796875,0
2020-09-18 22:05:00+00:00,10957.3330078125,10965.4599609375,10948.208984375,10948.208984375,10948.208984375,0
2020-09-18 22:10:00+00:00,10947.248046875,10953.2939453125,10944.66015625,10952.9013671875,10952.9013671875,9820160
2020-09-18 22:15:00+00:00,10954.755859375,10954.755859375,10944.3828125,10944.3828125,10944.3828125,0
2020-09-18 22:20:00+00:00,10933.765625,10942.3515625,10933.765625,10937.25,10937.25,0
2020-09-18 22:25:00+00:00,10941.189453125,10944.4375,10937.5205078125,10944.4375,10944.4375,0
2020-09-18 22:30:00+00:00,10946.8134765625,10957.1494140625,10943.78515625,10943.78515625,10943.78515625,0
2020-09-18 22:35:00+00:00,10944.6904296875,10947.8203125,10938.4619140625,10945.466796875,10945.466796875,17313792
2020-09-18 22:40:00+00:00,10939.6953125,10939.6953125,10924.765625,10924.765625,10924.765625,0
2020-09-18 22:45:00+00:00,10930.376953125,10939.2392578125,10926.6171875,10939.2392578125,10939.2392578125,0
2020-09-18 22:50:00+00:00,10940.556640625,10945.125,10933.9072265625,10933.9072265625,10933.9072265625,0
2020-09-18 22:55:00+00:00,10933.306640625,10935.08984375,10933.306640625,10933.81640625,10933.81640625,40366080
2020-09-18 23:00:00+00:00,10937.853515625,10949.853515625,10937.8447265625,10949.853515625,10949.853515625,0
2020-09-18 23:05:00+00:00,10971.37890625,10971.37890625,10961.6767578125,10961.6767578125,10961.6767578125,55545856
2020-09-18 23:10:00+00:00,10960.42578125,10973.412109375,10954.8994140625,10954.8994140625,10954.8994140625,0
2020-09-18 23:15:00+00:00,10952.7587890625,10952.7587890625,10931.62890625,10931.62890625,10931.62890625,6699008
2020-09-18 23:20:00+00:00,10931.2861328125,10939.2109375,10922.0244140625,10924.919921875,10924.919921875,3428352
2020-09-18 23:25:00+00:00,10932.7568359375,10957.2626953125,10932.7568359375,10944.2890625,10944.2890625,0
2020-09-18 23:30:00+00:00,10939.8408203125,10939.8408203125,10914.109375,10914.109375,10914.109375,9230336
2020-09-18 23:35:00+00:00,10919.033203125,10924.908203125,10907.9228515625,10916.224609375,10916.224609375,51132416
2020-09-18 23:40:00+00:00,10916.96484375,10931.8671875,10910.6640625,10923.3330078125,10923.3330078125,3870720
2020-09-18 23:45:00+00:00,10929.3876953125,10929.3876953125,10911.19921875,10917.5966796875,10917.5966796875,0
2020-09-18 23:50:00+00:00,10923.6962890625,10937.3759765625,10923.6962890625,10937.3759765625,10937.3759765625,2709504
2020-09-18 23:55:00+00:00,10937.6748046875,10944.5859375,10933.7529296875,10933.7529296875,10933.7529296875,0
2020-09-19 00:00:00+00:00,10944.1142578125,10954.0654296875,10944.1142578125,10954.0654296875,10954.0654296875,0
2020-09-19 00:05:00+00:00,10938.7529296875,10943.62109375,10934.2314453125,10934.2314453125,10934.2314453125,0
2020-09-19 00:10:00+00:00,10942.572265625,10942.572265625,10932.0078125,10940.5361328125,10940.5361328125,41179136
2020-09-19 00:15:00+00:00,10955.48828125,10959.3818359375,10945.7412109375,10945.7412109375,10945.7412109375,0
2020-09-19 00:20:00+00:00,10948.6845703125,10962.8173828125,10948.603515625,10953.0419921875,10953.0419921875,0
2020-09-19 00:25:00+00:00,10964.845703125,10965.0791015625,10957.39453125,10964.802734375,10964.802734375,36339712
2020-09-19 00:30:00+00:00,10968.390625,10985.3564453125,10968.390625,10985.3564453125,10985.3564453125,48547840
2020-09-19 00:35:00+00:00,10986.623046875,10990.8330078125,10971.8046875,10976.1318359375,10976.1318359375,0
2020-09-19 00:40:00+00:00,10982.0771484375,10995.8720703125,10982.0771484375,10989.5458984375,10989.5458984375,2506752
2020-09-19 00:45:00+00:00,10985.0126953125,10988.267578125,10979.2314453125,10987.107421875,10987.107421875,7766016
2020-09-19 00:50:00+00:00,10986.8037109375,10988.2236328125,10976.5703125,10988.2236328125,10988.2236328125,5199872
2020-09-19 00:55:00+00:00,10993.955078125,10993.955078125,10983.4072265625,10983.4072265625,10983.4072265625,0
2020-09-19 01:00:00+00:00,10983.6083984375,10995.3720703125,10981.88671875,10981.88671875,10981.88671875,0
2020-09-19 01:05:00+00:00,10985.40625,10985.40625,10974.34765625,10976.662109375,10976.662109375,0
2020-09-19 01:10:00+00:00,10972.75390625,10980.740234375,10972.75390625,10980.740234375,10980.740234375,0
2020-09-19 01:15:00+00:00,10977.1376953125,10977.3076171875,10972.2509765625,10972.2509765625,10972.2509765625,0
2020-09-19 01:20:00+00:00,10977.203125,10988.1259765625,10969.9033203125,10980.8251953125,10980.8251953125,10516480
2020-09-19 01:25:00+00:00,10977.638671875,10977.638671875,10968.6494140625,10969.1669921875,10969.1669921875,0
2020-09-19 01:30:00+00:00,10961.3759765625,10971.19921875,10961.3759765625,10971.19921875,10971.19921875,46518272
2020-09-19 01:35:00+00:00,10964.7705078125,10989.341796875,10964.7705078125,10980.01953125,10980.01953125,0
2020-09-19 01:40:00+00:00,10990.2958984375,10990.2958984375,10964.2734375,10971.125,10971.125,21428224
2020-09-19 01:45:00+00:00,10969.6103515625,10969.7939453125,10958.96484375,10960.9853515625,10960.9853515625,0
2020-09-19 01:50:00+00:00,10963.4033203125,10981.2705078125,10963.4033203125,10964.0341796875,10964.0341796875,0
2020-09-19 01:55:00+00:00,10962.7685546875,10965.0146484375,10958.728515625,10958.728515625,10958.728515625,4589568
2020-09-19 02:00:00+00:00,10950.1171875,10962.26953125,10950.1171875,10962.26953125,10962.26953125,0
2020-09-19 02:05:00+00:00,10963.9765625,10965.1396484375,10950.2216796875,10965.1396484375,10965.1396484375,34983936
2020-09-19 02:10:00+00:00,10972.796875,10978.123046875,10966.13671875,10966.13671875,10966.13671875,22767616
2020-09-19 02:15:00+00:00,10969.73046875,10973.1572265625,10960.4580078125,10972.0478515625,10972.0478515625,34785280
2020-09-19 02:20:00+00:00,10971.4189453125,10977.06640625,10971.4189453125,10977.06640625,10977.06640625,15071232
2020-09-19 02:25:00+00:00,10973.798828125,10978.634765625,10969.7099609375,10971.658203125,10971.658203125,0
2020-09-19 02:30:00+00:00,10977.71484375,10980.8232421875,10977.4248046875,10980.8232421875,10980.8232421875,0
2020-09-19 02:35:00+00:00,10981.1328125,10982.8125,10965.0498046875,10965.0498046875,10965.0498046875,0
2020-09-19 02:40:00+00:00,10964.7607421875,10978.15625,10962.564453125,10973.9111328125,10973.9111328125,35862528
2020-09-19 02:45:00+00:00,10978.0537109375,10978.0537109375,10966.7744140625,10966.7744140625,10966.7744140625,0
2020-09-19 02:50:00+00:00,10975.9296875,10980.8583984375,10969.7490234375,10980.8583984375,10980.8583984375,97058816
2020-09-19 02:55:00+00:00,10983.5712890625,10983.5712890625,10970.6474609375,10979.94140625,10979.94140625,2443264
2020-09-19 03:00:00+00:00,10977.4130859375,10983.9248046875,10964.9150390625,10983.9248046875,10983.9248046875,0
2020-09-19 03:05:00+00:00,10978.07421875,10983.6123046875,10974.75390625,10983.6123046875,10983.6123046875,0
2020-09-19 03:10:00+00:00,10988.431640625,10995.7958984375,10984.8369140625,10990.658203125,10990.658203125,0
2020-09-19 03:15:00+00:00,10984.986328125,10993.02734375,10978.228515625,10983.44921875,10983.44921875,0
2020-09-19 03:20:00+00:00,10993.2880859375,10993.2880859375,10983.8095703125,10991.0869140625,10991.0869140625,67385344
2020-09-19 03:25:00+00:00,10985.2099609375,10989.9775390625,10978.5390625,10978.5390625,10978.5390625,15792128
2020-09-19 03:30:00+00:00,10976.515625,10977.861328125,10974.662109375,10977.7294921875,10977.7294921875,0
2020-09-19 03:35:00+00:00,10974.705078125,10979.640625,10971.974609375,10974.6796875,10974.6796875,0
2020-09-19 03:40:00+00:00,10977.466796875,10991.765625,10972.130859375,10980.25,10980.25,16103424
2020-09-19 03:45:00+00:00,10976.482421875,10977.29296875,10960.3564453125,10960.3564453125,10960.3564453125,6125568
2020-09-19 03:50:00+00:00,10969.5771484375,10976.4619140625,10963.42578125,10976.4619140625,10976.4619140625,44787712
2020-09-19 03:55:00+00:00,10981.4833984375,10983.685546875,10980.5458984375,10983.685546875,10983.685546875,0
